Date,Percentage
2011-01-12,76.47058823529412
2011-01-13,76.47058823529412
2011-01-14,79.41176470588235
2011-01-18,79.41176470588235
2011-01-19,61.76470588235294
2011-01-20,35.294117647058826
2011-01-21,44.11764705882353
2011-01-24,52.94117647058824
2011-01-25,47.05882352941176
2011-01-26,67.64705882352942
2011-01-27,67.64705882352942
2011-01-28,14.705882352941178
2011-01-31,32.35294117647059
2011-02-01,70.58823529411765
2011-02-02,73.52941176470588
2011-02-03,76.47058823529412
2011-02-04,73.52941176470588
2011-02-07,79.41176470588235
2011-02-08,73.52941176470588
2011-02-09,50.0
2011-02-10,35.294117647058826
2011-02-11,41.17647058823529
2011-02-14,32.35294117647059
2011-02-15,32.35294117647059
2011-02-16,61.76470588235294
2011-02-17,70.58823529411765
2011-02-18,73.52941176470588
2011-02-22,11.76470588235294
2011-02-23,20.588235294117645
2011-02-24,17.647058823529413
2011-02-25,44.11764705882353
2011-02-28,73.52941176470588
2011-03-01,35.294117647058826
2011-03-02,52.94117647058824
2011-03-03,94.11764705882352
2011-03-04,85.29411764705883
2011-03-07,64.70588235294117
2011-03-08,76.47058823529412
2011-03-09,64.70588235294117
2011-03-10,17.647058823529413
2011-03-11,17.647058823529413
2011-03-14,17.647058823529413
2011-03-15,8.823529411764707
2011-03-16,2.941176470588235
2011-03-17,5.88235294117647
2011-03-18,26.47058823529412
2011-03-21,76.47058823529412
2011-03-22,88.23529411764706
2011-03-23,100.0
2011-03-24,100.0
2011-03-25,100.0
2011-03-28,94.11764705882352
2011-03-29,91.17647058823529
2011-03-30,91.17647058823529
2011-03-31,88.57142857142857
2011-04-01,94.28571428571428
2011-04-04,91.42857142857143
2011-04-05,91.42857142857143
2011-04-06,91.42857142857143
2011-04-07,91.42857142857143
2011-04-08,91.42857142857143
2011-04-11,80.0
2011-04-12,40.0
2011-04-13,40.0
2011-04-14,48.57142857142857
2011-04-15,51.42857142857142
2011-04-18,8.571428571428571
2011-04-19,28.57142857142857
2011-04-20,88.57142857142857
2011-04-21,94.28571428571428
2011-04-25,94.28571428571428
2011-04-26,91.42857142857143
2011-04-27,88.57142857142857
2011-04-28,82.85714285714286
2011-04-29,88.57142857142857
2011-05-02,91.42857142857143
2011-05-03,57.14285714285714
2011-05-04,22.857142857142858
2011-05-05,5.714285714285714
2011-05-06,11.428571428571429
2011-05-09,14.285714285714285
2011-05-10,37.142857142857146
2011-05-11,5.714285714285714
2011-05-12,22.857142857142858
2011-05-13,5.714285714285714
2011-05-16,2.857142857142857
2011-05-17,5.714285714285714
2011-05-18,45.714285714285715
2011-05-19,71.42857142857143
2011-05-20,25.71428571428571
2011-05-23,0.0
2011-05-24,8.571428571428571
2011-05-25,14.285714285714285
2011-05-26,40.0
2011-05-27,77.14285714285715
2011-05-31,94.28571428571428
2011-06-01,54.285714285714285
2011-06-02,77.14285714285715
2011-06-03,80.0
2011-06-06,40.0
2011-06-07,57.14285714285714
2011-06-08,17.142857142857142
2011-06-09,34.285714285714285
2011-06-10,5.714285714285714
2011-06-13,2.857142857142857
2011-06-14,28.57142857142857
2011-06-15,0.0
2011-06-16,0.0
2011-06-17,5.714285714285714
2011-06-20,8.571428571428571
2011-06-21,77.14285714285715
2011-06-22,45.714285714285715
2011-06-23,31.428571428571427
2011-06-24,17.142857142857142
2011-06-27,34.285714285714285
2011-06-28,74.28571428571429
2011-06-29,97.14285714285714
2011-06-30,97.14285714285714
2011-07-01,100.0
2011-07-05,100.0
2011-07-06,85.71428571428571
2011-07-07,94.28571428571428
2011-07-08,77.14285714285715
2011-07-11,14.285714285714285
2011-07-12,8.571428571428571
2011-07-13,20.0
2011-07-14,17.142857142857142
2011-07-15,20.0
2011-07-18,14.285714285714285
2011-07-19,25.71428571428571
2011-07-20,62.857142857142854
2011-07-21,91.42857142857143
2011-07-22,94.28571428571428
2011-07-25,91.42857142857143
2011-07-26,91.42857142857143
2011-07-27,37.142857142857146
2011-07-28,40.0
2011-07-29,42.857142857142854
2011-08-01,31.428571428571427
2011-08-02,8.571428571428571
2011-08-03,5.714285714285714
2011-08-04,0.0
2011-08-05,0.0
2011-08-08,0.0
2011-08-09,0.0
2011-08-10,0.0
2011-08-11,2.857142857142857
2011-08-12,8.571428571428571
2011-08-15,80.0
2011-08-16,71.42857142857143
2011-08-17,97.14285714285714
2011-08-18,31.428571428571427
2011-08-19,8.571428571428571
2011-08-22,8.571428571428571
2011-08-23,71.42857142857143
2011-08-24,51.42857142857142
2011-08-25,8.571428571428571
2011-08-26,34.285714285714285
2011-08-29,97.14285714285714
2011-08-30,94.28571428571428
2011-08-31,97.14285714285714
2011-09-01,97.14285714285714
2011-09-02,48.57142857142857
2011-09-06,11.428571428571429
2011-09-07,60.0
2011-09-08,25.71428571428571
2011-09-09,0.0
2011-09-12,0.0
2011-09-13,5.714285714285714
2011-09-14,8.571428571428571
2011-09-15,34.285714285714285
2011-09-16,51.42857142857142
2011-09-19,17.142857142857142
2011-09-20,22.857142857142858
2011-09-21,2.857142857142857
2011-09-22,0.0
2011-09-23,0.0
2011-09-26,5.714285714285714
2011-09-27,40.0
2011-09-28,20.0
2011-09-29,42.857142857142854
2011-09-30,11.428571428571429
2011-10-03,0.0
2011-10-04,11.428571428571429
2011-10-05,62.857142857142854
2011-10-06,88.57142857142857
2011-10-07,85.71428571428571
2011-10-10,100.0
2011-10-11,100.0
2011-10-12,100.0
2011-10-13,100.0
2011-10-14,100.0
2011-10-17,91.42857142857143
2011-10-18,94.28571428571428
2011-10-19,54.285714285714285
2011-10-20,37.142857142857146
2011-10-21,82.85714285714286
2011-10-24,100.0
2011-10-25,74.28571428571429
2011-10-26,91.42857142857143
2011-10-27,100.0
2011-10-28,100.0
2011-10-31,68.57142857142857
2011-11-01,11.428571428571429
2011-11-02,31.428571428571427
2011-11-03,60.0
2011-11-04,37.142857142857146
2011-11-07,51.42857142857142
2011-11-08,71.42857142857143
2011-11-09,2.857142857142857
2011-11-10,0.0
2011-11-11,57.14285714285714
2011-11-14,11.428571428571429
2011-11-15,20.0
2011-11-16,2.857142857142857
2011-11-17,0.0
2011-11-18,0.0
2011-11-21,0.0
2011-11-22,0.0
2011-11-23,0.0
2011-11-25,0.0
2011-11-28,11.428571428571429
2011-11-29,31.428571428571427
2011-11-30,100.0
2011-12-01,100.0
2011-12-02,100.0
2011-12-05,100.0
2011-12-06,100.0
2011-12-07,100.0
2011-12-08,30.555555555555557
2011-12-09,75.0
2011-12-12,5.555555555555555
2011-12-13,0.0
2011-12-14,0.0
2011-12-15,2.7777777777777777
2011-12-16,8.333333333333332
2011-12-19,0.0
2011-12-20,69.44444444444444
2011-12-21,88.88888888888889
2011-12-22,91.66666666666666
2011-12-23,100.0
2011-12-27,91.66666666666666
2011-12-28,52.77777777777778
2011-12-29,80.55555555555556
2011-12-30,80.55555555555556
2012-01-03,100.0
2012-01-04,88.88888888888889
2012-01-05,69.44444444444444
2012-01-06,52.77777777777778
2012-01-09,63.888888888888886
2012-01-10,80.55555555555556
2012-01-11,75.0
2012-01-12,88.88888888888889
2012-01-13,44.44444444444444
2012-01-17,91.66666666666666
2012-01-18,100.0
2012-01-19,100.0
2012-01-20,100.0
2012-01-23,100.0
2012-01-24,100.0
2012-01-25,100.0
2012-01-26,89.47368421052632
2012-01-27,92.10526315789474
2012-01-30,65.78947368421053
2012-01-31,73.68421052631578
2012-02-01,92.10526315789474
2012-02-02,94.73684210526315
2012-02-03,92.3076923076923
2012-02-06,89.74358974358975
2012-02-07,87.17948717948718
2012-02-08,94.87179487179486
2012-02-09,92.3076923076923
2012-02-10,48.717948717948715
2012-02-13,76.92307692307693
2012-02-14,33.33333333333333
2012-02-15,30.76923076923077
2012-02-16,64.1025641025641
2012-02-17,82.05128205128204
2012-02-21,82.05128205128204
2012-02-22,74.35897435897436
2012-02-23,79.48717948717949
2012-02-24,84.61538461538461
2012-02-27,71.7948717948718
2012-02-28,84.61538461538461
2012-02-29,69.23076923076923
2012-03-01,84.61538461538461
2012-03-02,71.7948717948718
2012-03-05,30.76923076923077
2012-03-06,0.0
2012-03-07,7.6923076923076925
2012-03-08,64.1025641025641
2012-03-09,51.28205128205128
2012-03-12,35.8974358974359
2012-03-13,89.74358974358975
2012-03-14,64.1025641025641
2012-03-15,89.74358974358975
2012-03-16,97.43589743589743
2012-03-19,92.3076923076923
2012-03-20,64.1025641025641
2012-03-21,48.717948717948715
2012-03-22,15.384615384615385
2012-03-23,25.64102564102564
2012-03-26,82.05128205128204
2012-03-27,64.1025641025641
2012-03-28,25.64102564102564
2012-03-29,17.94871794871795
2012-03-30,51.28205128205128
2012-04-02,76.92307692307693
2012-04-03,48.717948717948715
2012-04-04,17.94871794871795
2012-04-05,17.94871794871795
2012-04-09,5.128205128205128
2012-04-10,0.0
2012-04-11,2.564102564102564
2012-04-12,46.15384615384615
2012-04-13,20.51282051282051
2012-04-16,23.076923076923077
2012-04-17,82.05128205128204
2012-04-18,61.53846153846154
2012-04-19,46.15384615384615
2012-04-20,71.7948717948718
2012-04-23,20.51282051282051
2012-04-24,33.33333333333333
2012-04-25,71.7948717948718
2012-04-26,89.74358974358975
2012-04-27,92.3076923076923
2012-04-30,84.61538461538461
2012-05-01,89.74358974358975
2012-05-02,71.7948717948718
2012-05-03,41.02564102564102
2012-05-04,10.256410256410255
2012-05-07,12.82051282051282
2012-05-08,5.128205128205128
2012-05-09,0.0
2012-05-10,0.0
2012-05-11,0.0
2012-05-14,0.0
2012-05-15,0.0
2012-05-16,0.0
2012-05-17,0.0
2012-05-18,0.0
2012-05-21,0.0
2012-05-22,2.564102564102564
2012-05-23,0.0
2012-05-24,2.564102564102564
2012-05-25,0.0
2012-05-29,56.41025641025641
2012-05-30,12.82051282051282
2012-05-31,20.51282051282051
2012-06-01,2.564102564102564
2012-06-04,5.128205128205128
2012-06-05,7.6923076923076925
2012-06-06,79.48717948717949
2012-06-07,92.3076923076923
2012-06-08,92.3076923076923
2012-06-11,53.84615384615385
2012-06-12,97.43589743589743
2012-06-13,82.05128205128204
2012-06-14,92.3076923076923
2012-06-15,97.43589743589743
2012-06-18,92.3076923076923
2012-06-19,100.0
2012-06-20,94.87179487179486
2012-06-21,41.02564102564102
2012-06-22,66.66666666666666
2012-06-25,5.128205128205128
2012-06-26,15.384615384615385
2012-06-27,33.33333333333333
2012-06-28,23.076923076923077
2012-06-29,100.0
2012-07-02,100.0
2012-07-03,100.0
2012-07-05,100.0
2012-07-06,76.92307692307693
2012-07-09,64.1025641025641
2012-07-10,38.46153846153847
2012-07-11,33.33333333333333
2012-07-12,5.128205128205128
2012-07-13,30.76923076923077
2012-07-16,41.02564102564102
2012-07-17,71.7948717948718
2012-07-18,79.48717948717949
2012-07-19,92.3076923076923
2012-07-20,51.28205128205128
2012-07-23,7.6923076923076925
2012-07-24,0.0
2012-07-25,5.128205128205128
2012-07-26,58.97435897435898
2012-07-27,89.74358974358975
2012-07-30,89.74358974358975
2012-07-31,89.74358974358975
2012-08-01,92.3076923076923
2012-08-02,66.66666666666666
2012-08-03,92.3076923076923
2012-08-06,94.87179487179486
2012-08-07,94.87179487179486
2012-08-08,97.43589743589743
2012-08-09,89.74358974358975
2012-08-10,92.3076923076923
2012-08-13,84.61538461538461
2012-08-14,74.35897435897436
2012-08-15,64.1025641025641
2012-08-16,84.61538461538461
2012-08-17,79.48717948717949
2012-08-20,82.05128205128204
2012-08-21,82.05128205128204
2012-08-22,71.7948717948718
2012-08-23,61.53846153846154
2012-08-24,58.97435897435898
2012-08-27,41.02564102564102
2012-08-28,23.076923076923077
2012-08-29,17.94871794871795
2012-08-30,2.564102564102564
2012-08-31,30.76923076923077
2012-09-04,35.8974358974359
2012-09-05,33.33333333333333
2012-09-06,87.17948717948718
2012-09-07,94.87179487179486
2012-09-10,97.43589743589743
2012-09-11,97.43589743589743
2012-09-12,100.0
2012-09-13,100.0
2012-09-14,100.0
2012-09-17,100.0
2012-09-18,97.43589743589743
2012-09-19,97.43589743589743
2012-09-20,84.61538461538461
2012-09-21,79.48717948717949
2012-09-24,51.28205128205128
2012-09-25,7.6923076923076925
2012-09-26,5.128205128205128
2012-09-27,30.76923076923077
2012-09-28,25.64102564102564
2012-10-01,38.46153846153847
2012-10-02,58.97435897435898
2012-10-03,48.717948717948715
2012-10-04,84.61538461538461
2012-10-05,89.74358974358975
2012-10-08,82.05128205128204
2012-10-09,23.076923076923077
2012-10-10,12.82051282051282
2012-10-11,33.33333333333333
2012-10-12,28.205128205128204
2012-10-15,56.41025641025641
2012-10-16,92.3076923076923
2012-10-17,97.43589743589743
2012-10-18,94.87179487179486
2012-10-19,58.97435897435898
2012-10-22,82.05128205128204
2012-10-23,20.51282051282051
2012-10-24,15.384615384615385
2012-10-25,35.8974358974359
2012-10-26,17.94871794871795
2012-10-31,12.82051282051282
2012-11-01,64.1025641025641
2012-11-02,43.58974358974359
2012-11-05,43.58974358974359
2012-11-06,74.35897435897436
2012-11-07,35.8974358974359
2012-11-08,12.82051282051282
2012-11-09,17.94871794871795
2012-11-12,20.51282051282051
2012-11-13,10.256410256410255
2012-11-14,0.0
2012-11-15,2.564102564102564
2012-11-16,7.6923076923076925
2012-11-19,71.7948717948718
2012-11-20,79.48717948717949
2012-11-21,69.23076923076923
2012-11-23,94.87179487179486
2012-11-26,92.3076923076923
2012-11-27,84.61538461538461
2012-11-28,84.61538461538461
2012-11-29,89.74358974358975
2012-11-30,87.17948717948718
2012-12-03,79.48717948717949
2012-12-04,79.48717948717949
2012-12-05,89.74358974358975
2012-12-06,94.87179487179486
2012-12-07,87.17948717948718
2012-12-10,94.87179487179486
2012-12-11,97.43589743589743
2012-12-12,100.0
2012-12-13,84.61538461538461
2012-12-14,87.17948717948718
2012-12-17,87.17948717948718
2012-12-18,92.3076923076923
2012-12-19,89.74358974358975
2012-12-20,94.87179487179486
2012-12-21,76.92307692307693
2012-12-24,61.53846153846154
2012-12-26,66.66666666666666
2012-12-27,74.35897435897436
2012-12-28,46.15384615384615
2012-12-31,94.87179487179486
2013-01-02,100.0
2013-01-03,87.17948717948718
2013-01-04,97.43589743589743
2013-01-07,87.17948717948718
2013-01-08,74.35897435897436
2013-01-09,69.23076923076923
2013-01-10,94.87179487179486
2013-01-11,84.61538461538461
2013-01-14,79.48717948717949
2013-01-15,71.7948717948718
2013-01-16,69.23076923076923
2013-01-17,84.61538461538461
2013-01-18,84.61538461538461
2013-01-22,74.35897435897436
2013-01-23,76.92307692307693
2013-01-24,76.92307692307693
2013-01-25,79.48717948717949
2013-01-28,64.1025641025641
2013-01-29,82.05128205128204
2013-01-30,74.35897435897436
2013-01-31,56.41025641025641
2013-02-01,79.48717948717949
2013-02-04,41.02564102564102
2013-02-05,56.41025641025641
2013-02-06,51.28205128205128
2013-02-07,28.205128205128204
2013-02-08,41.02564102564102
2013-02-11,38.46153846153847
2013-02-12,51.28205128205128
2013-02-13,74.35897435897436
2013-02-14,58.97435897435898
2013-02-15,51.28205128205128
2013-02-19,64.1025641025641
2013-02-20,38.46153846153847
2013-02-21,7.6923076923076925
2013-02-22,35.8974358974359
2013-02-25,5.128205128205128
2013-02-26,12.82051282051282
2013-02-27,41.02564102564102
2013-02-28,38.46153846153847
2013-03-01,46.15384615384615
2013-03-04,48.717948717948715
2013-03-05,84.61538461538461
2013-03-06,92.3076923076923
2013-03-07,84.61538461538461
2013-03-08,89.74358974358975
2013-03-11,87.17948717948718
2013-03-12,76.92307692307693
2013-03-13,53.84615384615385
2013-03-14,56.41025641025641
2013-03-15,61.53846153846154
2013-03-18,20.51282051282051
2013-03-19,15.384615384615385
2013-03-20,23.076923076923077
2013-03-21,10.256410256410255
2013-03-22,28.205128205128204
2013-03-25,15.384615384615385
2013-03-26,48.717948717948715
2013-03-27,46.15384615384615
2013-03-28,58.97435897435898
2013-04-01,41.02564102564102
2013-04-02,61.53846153846154
2013-04-03,38.46153846153847
2013-04-04,43.58974358974359
2013-04-05,20.51282051282051
2013-04-08,35.8974358974359
2013-04-09,58.97435897435898
2013-04-10,79.48717948717949
2013-04-11,89.74358974358975
2013-04-12,69.23076923076923
2013-04-15,12.82051282051282
2013-04-16,66.66666666666666
2013-04-17,17.94871794871795
2013-04-18,17.94871794871795
2013-04-19,30.76923076923077
2013-04-22,38.46153846153847
2013-04-23,66.66666666666666
2013-04-24,89.74358974358975
2013-04-25,94.87179487179486
2013-04-26,87.17948717948718
2013-04-29,94.87179487179486
2013-04-30,94.87179487179486
2013-05-01,89.74358974358975
2013-05-02,89.74358974358975
2013-05-03,94.87179487179486
2013-05-06,97.43589743589743
2013-05-07,97.43589743589743
2013-05-08,94.87179487179486
2013-05-09,89.74358974358975
2013-05-10,79.48717948717949
2013-05-13,64.1025641025641
2013-05-14,58.97435897435898
2013-05-15,58.97435897435898
2013-05-16,30.76923076923077
2013-05-17,51.28205128205128
2013-05-20,64.1025641025641
2013-05-21,66.66666666666666
2013-05-22,25.64102564102564
2013-05-23,10.256410256410255
2013-05-24,10.256410256410255
2013-05-28,23.076923076923077
2013-05-29,23.076923076923077
2013-05-30,38.46153846153847
2013-05-31,5.128205128205128
2013-06-03,17.94871794871795
2013-06-04,12.82051282051282
2013-06-05,2.564102564102564
2013-06-06,12.82051282051282
2013-06-07,23.076923076923077
2013-06-10,25.64102564102564
2013-06-11,10.256410256410255
2013-06-12,7.6923076923076925
2013-06-13,51.28205128205128
2013-06-14,25.64102564102564
2013-06-17,64.1025641025641
2013-06-18,66.66666666666666
2013-06-19,10.256410256410255
2013-06-20,0.0
2013-06-21,2.564102564102564
2013-06-24,0.0
2013-06-25,0.0
2013-06-26,10.256410256410255
2013-06-27,41.02564102564102
2013-06-28,46.15384615384615
2013-07-01,69.23076923076923
2013-07-02,66.66666666666666
2013-07-03,66.66666666666666
2013-07-05,51.28205128205128
2013-07-08,64.1025641025641
2013-07-09,76.92307692307693
2013-07-10,61.53846153846154
2013-07-11,89.74358974358975
2013-07-12,84.61538461538461
2013-07-15,94.87179487179486
2013-07-16,100.0
2013-07-17,100.0
2013-07-18,97.43589743589743
2013-07-19,94.87179487179486
2013-07-22,97.43589743589743
2013-07-23,97.43589743589743
2013-07-24,82.05128205128204
2013-07-25,79.48717948717949
2013-07-26,71.7948717948718
2013-07-29,48.717948717948715
2013-07-30,46.15384615384615
2013-07-31,41.02564102564102
2013-08-01,66.66666666666666
2013-08-02,69.23076923076923
2013-08-05,64.1025641025641
2013-08-06,51.28205128205128
2013-08-07,43.58974358974359
2013-08-08,82.05128205128204
2013-08-09,79.48717948717949
2013-08-12,84.61538461538461
2013-08-13,92.3076923076923
2013-08-14,87.17948717948718
2013-08-15,58.97435897435898
2013-08-16,53.84615384615385
2013-08-19,20.51282051282051
2013-08-20,17.94871794871795
2013-08-21,2.564102564102564
2013-08-22,20.51282051282051
2013-08-23,46.15384615384615
2013-08-26,20.51282051282051
2013-08-27,2.564102564102564
2013-08-28,5.128205128205128
2013-08-29,5.128205128205128
2013-08-30,12.82051282051282
2013-09-03,38.46153846153847
2013-09-04,58.97435897435898
2013-09-05,58.97435897435898
2013-09-06,87.17948717948718
2013-09-09,100.0
2013-09-10,100.0
2013-09-11,100.0
2013-09-12,97.43589743589743
2013-09-13,97.43589743589743
2013-09-16,97.43589743589743
2013-09-17,97.43589743589743
2013-09-18,97.43589743589743
2013-09-19,100.0
2013-09-20,89.74358974358975
2013-09-23,89.74358974358975
2013-09-24,66.66666666666666
2013-09-25,53.84615384615385
2013-09-26,53.84615384615385
2013-09-27,35.8974358974359
2013-09-30,17.94871794871795
2013-10-01,35.8974358974359
2013-10-02,51.28205128205128
2013-10-03,28.205128205128204
2013-10-04,64.1025641025641
2013-10-07,38.46153846153847
2013-10-08,15.384615384615385
2013-10-09,30.76923076923077
2013-10-10,89.74358974358975
2013-10-11,94.87179487179486
2013-10-14,94.87179487179486
2013-10-15,92.3076923076923
2013-10-16,100.0
2013-10-17,100.0
2013-10-18,100.0
2013-10-21,94.87179487179486
2013-10-22,100.0
2013-10-23,64.1025641025641
2013-10-24,71.7948717948718
2013-10-25,64.1025641025641
2013-10-28,58.97435897435898
2013-10-29,64.1025641025641
2013-10-30,43.58974358974359
2013-10-31,20.51282051282051
2013-11-01,17.94871794871795
2013-11-04,33.33333333333333
2013-11-05,15.384615384615385
2013-11-06,28.205128205128204
2013-11-07,5.128205128205128
2013-11-08,12.82051282051282
2013-11-11,15.384615384615385
2013-11-12,10.256410256410255
2013-11-13,30.76923076923077
2013-11-14,48.717948717948715
2013-11-15,74.35897435897436
2013-11-18,82.05128205128204
2013-11-19,64.1025641025641
2013-11-20,30.76923076923077
2013-11-21,53.84615384615385
2013-11-22,69.23076923076923
2013-11-25,48.717948717948715
2013-11-26,53.84615384615385
2013-11-27,58.97435897435898
2013-11-29,71.7948717948718
2013-12-02,38.46153846153847
2013-12-03,20.51282051282051
2013-12-04,20.51282051282051
2013-12-05,15.384615384615385
2013-12-06,41.02564102564102
2013-12-09,46.15384615384615
2013-12-10,48.717948717948715
2013-12-11,12.82051282051282
2013-12-12,7.6923076923076925
2013-12-13,12.82051282051282
2013-12-16,38.46153846153847
2013-12-17,17.94871794871795
2013-12-18,79.48717948717949
2013-12-19,48.717948717948715
2013-12-20,56.41025641025641
2013-12-23,74.35897435897436
2013-12-24,79.48717948717949
2013-12-26,69.23076923076923
2013-12-27,92.3076923076923
2013-12-30,94.87179487179486
2013-12-31,94.87179487179486
2014-01-02,46.15384615384615
2014-01-03,33.33333333333333
2014-01-06,28.205128205128204
2014-01-07,41.02564102564102
2014-01-08,33.33333333333333
2014-01-09,38.46153846153847
2014-01-10,71.7948717948718
2014-01-13,43.58974358974359
2014-01-14,71.7948717948718
2014-01-15,71.7948717948718
2014-01-16,69.23076923076923
2014-01-17,51.28205128205128
2014-01-21,64.1025641025641
2014-01-22,71.7948717948718
2014-01-23,46.15384615384615
2014-01-24,0.0
2014-01-27,0.0
2014-01-28,0.0
2014-01-29,0.0
2014-01-30,2.564102564102564
2014-01-31,2.564102564102564
2014-02-03,0.0
2014-02-04,17.94871794871795
2014-02-05,20.51282051282051
2014-02-06,84.61538461538461
2014-02-07,100.0
2014-02-10,89.74358974358975
2014-02-11,100.0
2014-02-12,100.0
2014-02-13,100.0
2014-02-14,100.0
2014-02-18,97.43589743589743
2014-02-19,84.61538461538461
2014-02-20,82.05128205128204
2014-02-21,92.3076923076923
2014-02-24,89.74358974358975
2014-02-25,79.48717948717949
2014-02-26,64.1025641025641
2014-02-27,74.35897435897436
2014-02-28,82.05128205128204
2014-03-03,25.64102564102564
2014-03-04,84.61538461538461
2014-03-05,76.92307692307693
2014-03-06,92.3076923076923
2014-03-07,76.92307692307693
2014-03-10,69.23076923076923
2014-03-11,41.02564102564102
2014-03-12,43.58974358974359
2014-03-13,15.384615384615385
2014-03-14,23.076923076923077
2014-03-17,30.76923076923077
2014-03-18,71.7948717948718
2014-03-19,17.94871794871795
2014-03-20,35.8974358974359
2014-03-21,25.64102564102564
2014-03-24,41.02564102564102
2014-03-25,82.05128205128204
2014-03-26,76.92307692307693
2014-03-27,76.92307692307693
2014-03-28,82.05128205128204
2014-03-31,97.43589743589743
2014-04-01,97.43589743589743
2014-04-02,97.43589743589743
2014-04-03,94.87179487179486
2014-04-04,82.05128205128204
2014-04-07,69.23076923076923
2014-04-08,74.35897435897436
2014-04-09,94.87179487179486
2014-04-10,46.15384615384615
2014-04-11,38.46153846153847
2014-04-14,35.8974358974359
2014-04-15,15.384615384615385
2014-04-16,56.41025641025641
2014-04-17,79.48717948717949
2014-04-21,69.23076923076923
2014-04-22,74.35897435897436
2014-04-23,56.41025641025641
2014-04-24,64.1025641025641
2014-04-25,41.02564102564102
2014-04-28,41.02564102564102
2014-04-29,74.35897435897436
2014-04-30,76.92307692307693
2014-05-01,78.04878048780488
2014-05-02,80.48780487804879
2014-05-05,70.73170731707317
2014-05-06,58.536585365853654
2014-05-07,65.85365853658537
2014-05-08,68.29268292682927
2014-05-09,48.78048780487805
2014-05-12,78.04878048780488
2014-05-13,70.73170731707317
2014-05-14,75.60975609756098
2014-05-15,48.78048780487805
2014-05-16,56.09756097560976
2014-05-19,51.21951219512195
2014-05-20,31.70731707317073
2014-05-21,56.09756097560976
2014-05-22,65.85365853658537
2014-05-23,68.29268292682927
2014-05-27,70.73170731707317
2014-05-28,65.85365853658537
2014-05-29,75.60975609756098
2014-05-30,65.85365853658537
2014-06-02,70.73170731707317
2014-06-03,68.29268292682927
2014-06-04,58.536585365853654
2014-06-05,78.04878048780488
2014-06-06,92.6829268292683
2014-06-09,90.2439024390244
2014-06-10,87.8048780487805
2014-06-11,63.41463414634146
2014-06-12,46.34146341463415
2014-06-13,39.02439024390244
2014-06-16,31.70731707317073
2014-06-17,34.146341463414636
2014-06-18,63.41463414634146
2014-06-19,63.41463414634146
2014-06-20,56.09756097560976
2014-06-23,53.65853658536586
2014-06-24,24.390243902439025
2014-06-25,39.02439024390244
2014-06-26,41.46341463414634
2014-06-27,48.78048780487805
2014-06-30,41.46341463414634
2014-07-01,68.29268292682927
2014-07-02,82.92682926829268
2014-07-03,92.6829268292683
2014-07-07,65.85365853658537
2014-07-08,43.90243902439025
2014-07-09,51.21951219512195
2014-07-10,34.146341463414636
2014-07-11,39.02439024390244
2014-07-14,43.90243902439025
2014-07-15,39.02439024390244
2014-07-16,53.65853658536586
2014-07-17,12.195121951219512
2014-07-18,56.09756097560976
2014-07-21,53.65853658536586
2014-07-22,63.41463414634146
2014-07-23,80.48780487804879
2014-07-24,78.04878048780488
2014-07-25,60.97560975609756
2014-07-28,68.29268292682927
2014-07-29,43.90243902439025
2014-07-30,34.146341463414636
2014-07-31,12.195121951219512
2014-08-01,9.75609756097561
2014-08-04,19.51219512195122
2014-08-05,7.317073170731707
2014-08-06,2.4390243902439024
2014-08-07,2.4390243902439024
2014-08-08,12.195121951219512
2014-08-11,41.46341463414634
2014-08-12,46.34146341463415
2014-08-13,75.60975609756098
2014-08-14,87.8048780487805
2014-08-15,90.2439024390244
2014-08-18,92.6829268292683
2014-08-19,92.6829268292683
2014-08-20,87.8048780487805
2014-08-21,80.48780487804879
2014-08-22,70.73170731707317
2014-08-25,80.48780487804879
2014-08-26,85.36585365853658
2014-08-27,85.36585365853658
2014-08-28,68.29268292682927
2014-08-29,56.09756097560976
2014-09-02,48.78048780487805
2014-09-03,75.60975609756098
2014-09-04,53.65853658536586
2014-09-05,73.17073170731707
2014-09-08,41.46341463414634
2014-09-09,17.073170731707318
2014-09-10,17.073170731707318
2014-09-11,7.317073170731707
2014-09-12,4.878048780487805
2014-09-15,7.317073170731707
2014-09-16,26.82926829268293
2014-09-17,17.073170731707318
2014-09-18,43.90243902439025
2014-09-19,39.02439024390244
2014-09-22,24.390243902439025
2014-09-23,4.878048780487805
2014-09-24,24.390243902439025
2014-09-25,4.878048780487805
2014-09-26,7.317073170731707
2014-09-29,2.4390243902439024
2014-09-30,0.0
2014-10-01,0.0
2014-10-02,4.878048780487805
2014-10-03,9.75609756097561
2014-10-06,26.82926829268293
2014-10-07,9.75609756097561
2014-10-08,41.46341463414634
2014-10-09,12.195121951219512
2014-10-10,7.317073170731707
2014-10-13,7.317073170731707
2014-10-14,14.634146341463413
2014-10-15,12.195121951219512
2014-10-16,12.195121951219512
2014-10-17,26.82926829268293
2014-10-20,70.73170731707317
2014-10-21,90.2439024390244
2014-10-22,82.92682926829268
2014-10-23,90.2439024390244
2014-10-24,95.1219512195122
2014-10-27,87.8048780487805
2014-10-28,95.1219512195122
2014-10-29,82.92682926829268
2014-10-30,90.2439024390244
2014-10-31,90.2439024390244
2014-11-03,58.536585365853654
2014-11-04,68.29268292682927
2014-11-05,51.21951219512195
2014-11-06,31.70731707317073
2014-11-07,39.02439024390244
